Ticket,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
AA003,HHT,c,1,2020-07-17 10:46:59,1584705,2020-07-17 10:47:34,1584705,2020-07-17 10:54:12,1584705,2020-07-17 10:54:12,1584705,None,None,None,None,35,398,0,433
DA015,HHT,c,1,2020-07-17 10:48:09,1466655,2020-07-17 10:48:09,1466655,2020-07-17 10:49:17,1466655,2020-07-17 10:49:17,1466655,None,None,None,None,0,68,0,68
DA016,HHT,c,1,2020-07-17 10:56:28,1584705,2020-07-17 10:56:28,1584705,2020-07-17 10:59:10,1584705,2020-07-17 10:59:11,1584705,None,None,None,None,0,162,1,163
DA017,HHT,c,1,2020-07-17 11:00:25,1466655,2020-07-17 11:00:25,1466655,2020-07-17 11:03:36,1466655,2020-07-17 11:03:36,1466655,None,None,None,None,0,191,0,191
DA018,HHT,c,1,2020-07-17 11:02:23,1584705,2020-07-17 11:02:23,1584705,2020-07-17 11:05:03,1584705,2020-07-17 11:05:05,1584705,None,None,None,None,0,160,2,162
DA019,HHT,c,1,2020-07-17 11:04:44,1466655,2020-07-17 11:04:45,1466655,2020-07-17 11:24:24,1466655,2020-07-17 11:24:24,1466655,None,None,None,None,1,1179,0,1180
DA020,HHT,c,1,2020-07-17 11:06:40,1584705,2020-07-17 11:06:41,1584705,2020-07-17 11:08:55,1584705,2020-07-17 11:08:57,1584705,None,None,None,None,1,134,2,137
BA002,HHT,c,1,2020-07-17 11:08:37,BA001,2020-07-17 11:08:37,BA001,2020-07-17 11:13:30,BA001,2020-07-17 11:13:31,BA001,None,None,None,None,0,293,1,294
DA022,HHT,c,1,2020-07-17 11:11:28,1584705,2020-07-17 11:11:28,1584705,2020-07-17 11:16:11,1584705,2020-07-17 11:16:35,1584705,None,None,None,None,0,283,24,307
DA024,HHT,c,1,2020-07-17 11:21:10,1584705,2020-07-17 11:21:10,1584705,2020-07-17 11:22:00,1584705,2020-07-17 11:33:08,1584705,None,None,None,None,0,50,668,718
DA026,HHT,c,1,2020-07-17 11:22:51,1466655,2020-07-17 11:24:25,1466655,2020-07-17 11:24:55,1466655,2020-07-17 11:27:27,1466655,None,None,None,None,94,30,152,276
DA027,HHT,c,1,2020-07-17 11:24:11,1466655,2020-07-17 11:27:27,1466655,2020-07-17 11:30:48,1466655,2020-07-17 11:31:01,1466655,None,None,None,None,196,201,13,410
DA028,HHT,c,1,2020-07-17 11:28:15,1466655,2020-07-17 11:31:01,1466655,2020-07-17 11:31:04,1466655,2020-07-17 11:32:36,1466655,None,None,None,None,166,3,92,261
DA029,HHT,c,1,2020-07-17 11:31:08,1466655,2020-07-17 11:32:36,1466655,2020-07-17 11:32:54,1466655,2020-07-17 11:34:54,1466655,None,None,None,None,88,18,120,226
DA030,HHT,c,1,2020-07-17 11:31:15,1584705,2020-07-17 11:33:08,1584705,2020-07-17 11:40:51,1584705,2020-07-17 11:40:52,1584705,None,None,None,None,113,463,1,577
DB001,HHT,c,1,2020-07-17 11:33:12,1466655,2020-07-17 11:34:55,1466655,2020-07-17 11:35:04,1466655,2020-07-17 11:37:13,1466655,None,None,None,None,103,9,129,241
DA031,HHT,c,1,2020-07-17 11:33:41,1466655,2020-07-17 11:37:14,1466655,2020-07-17 11:37:32,1466655,2020-07-17 11:40:36,1466655,None,None,None,None,213,18,184,415
DA032,HHT,c,1,2020-07-17 11:34:59,1466655,2020-07-17 11:40:37,1466655,2020-07-17 11:40:49,1466655,2020-07-17 11:42:53,1466655,None,None,None,None,338,12,124,474
DA033,HHT,c,1,2020-07-17 11:37:30,1584705,2020-07-17 11:40:52,1584705,2020-07-17 11:41:10,1584705,2020-07-17 11:44:24,1584705,None,None,None,None,202,18,194,414
AB001,HHT,c,1,2020-07-17 11:42:54,1466655,2020-07-17 11:42:55,1466655,2020-07-17 11:43:04,1466655,2020-07-17 11:51:22,1466655,None,None,None,None,1,9,498,508
DA034,HHT,c,1,2020-07-17 11:45:18,1584705,2020-07-17 11:45:18,1584705,2020-07-17 11:48:19,1584705,2020-07-17 11:49:18,1584705,None,None,None,None,0,181,59,240
DA035,HHT,c,1,2020-07-17 11:50:23,1584705,2020-07-17 11:50:24,1584705,2020-07-17 12:01:14,1584705,2020-07-17 12:01:14,1584705,None,None,None,None,1,650,0,651
DA036,HHT,c,1,2020-07-17 11:51:03,1466655,2020-07-17 11:51:22,1466655,2020-07-17 11:51:47,1466655,2020-07-17 11:55:13,1466655,None,None,None,None,19,25,206,250
DA037,HHT,c,1,2020-07-17 11:53:19,1466655,2020-07-17 11:55:13,1466655,2020-07-17 11:55:25,1466655,2020-07-17 11:57:57,1466655,None,None,None,None,114,12,152,278
DA038,HHT,c,1,2020-07-17 11:53:29,1466655,2020-07-17 11:57:57,1466655,2020-07-17 11:58:24,1466655,2020-07-17 12:05:14,1466655,None,None,None,None,268,27,410,705
DA039,HHT,c,1,2020-07-17 11:55:22,1584705,2020-07-17 12:01:15,1584705,2020-07-17 12:11:57,1584705,2020-07-17 12:11:58,1584705,None,None,None,None,353,642,1,996
DA040,HHT,c,1,2020-07-17 11:58:22,1466655,2020-07-17 12:05:14,1466655,2020-07-17 12:05:35,1466655,2020-07-17 12:06:20,1466655,None,None,None,None,412,21,45,478
DA041,HHT,c,1,2020-07-17 12:01:25,1466655,2020-07-17 12:06:20,1466655,2020-07-17 12:06:33,1466655,2020-07-17 12:09:13,1466655,None,None,None,None,295,13,160,468
AA006,HHT,c,1,2020-07-17 12:07:23,1466655,2020-07-17 12:09:13,1466655,2020-07-17 12:09:35,1466655,2020-07-17 12:14:33,1466655,None,None,None,None,110,22,298,430
DA042,HHT,c,1,2020-07-17 12:12:18,1584705,2020-07-17 12:12:18,1584705,2020-07-17 12:14:35,1584705,2020-07-17 12:14:40,1584705,None,None,None,None,0,137,5,142
DA043,HHT,c,1,2020-07-17 12:13:08,1466655,2020-07-17 12:14:33,1466655,2020-07-17 12:14:39,1466655,2020-07-17 12:17:13,1466655,None,None,None,None,85,6,154,245
DA044,HHT,c,1,2020-07-17 12:14:48,1584705,2020-07-17 12:14:48,1584705,2020-07-17 12:15:01,1584705,2020-07-17 12:32:01,1584705,None,None,None,None,0,13,1020,1033
DA045,HHT,c,1,2020-07-17 12:14:58,1466655,2020-07-17 12:17:14,1466655,2020-07-17 12:17:28,1466655,2020-07-17 12:22:39,1466655,None,None,None,None,136,14,311,461
DA046,HHT,c,1,2020-07-17 12:22:04,1466655,2020-07-17 12:22:39,1466655,2020-07-17 12:22:48,1466655,2020-07-17 13:34:01,1466655,None,None,None,None,35,9,4273,4317
DA051,HHT,c,1,2020-07-17 12:34:44,1584705,2020-07-17 12:34:44,1584705,2020-07-17 12:37:36,1584705,2020-07-17 12:41:21,1584705,None,None,None,None,0,172,225,397
DA053,HHT,c,1,2020-07-17 12:54:34,1584705,2020-07-17 12:54:34,1584705,2020-07-17 12:57:40,1584705,2020-07-17 12:57:40,1584705,None,None,None,None,0,186,0,186
DA055,HHT,c,1,2020-07-17 12:59:26,1584705,2020-07-17 12:59:27,1584705,2020-07-17 13:00:53,1584705,2020-07-17 13:00:54,1584705,None,None,None,None,1,86,1,88
DA056,HHT,c,1,2020-07-17 13:02:12,1584705,2020-07-17 13:02:12,1584705,2020-07-17 13:05:41,1584705,2020-07-17 13:05:41,1584705,None,None,None,None,0,209,0,209
DA057,HHT,c,1,2020-07-17 13:02:58,1584705,2020-07-17 13:05:42,1584705,2020-07-17 13:09:04,1584705,2020-07-17 13:09:38,1584705,None,None,None,None,164,202,34,400
DA059,HHT,c,1,2020-07-17 13:09:42,1584705,2020-07-17 13:09:43,1584705,2020-07-17 13:12:12,1584705,2020-07-17 13:12:13,1584705,None,None,None,None,1,149,1,151
DA060,HHT,c,1,2020-07-17 13:16:04,1584705,2020-07-17 13:16:04,1584705,2020-07-17 13:20:16,1584705,2020-07-17 13:20:17,1584705,None,None,None,None,0,252,1,253
DA062,HHT,c,1,2020-07-17 13:18:05,1584705,2020-07-17 13:20:17,1584705,2020-07-17 13:31:35,1584705,2020-07-17 13:32:26,1584705,None,None,None,None,132,678,51,861
DA065,HHT,c,1,2020-07-17 13:30:22,1584705,2020-07-17 13:32:26,1584705,2020-07-17 13:35:08,1584705,2020-07-17 13:35:21,1584705,None,None,None,None,124,162,13,299
DA066,HHT,c,1,2020-07-17 13:31:59,1466655,2020-07-17 13:34:01,1466655,2020-07-17 13:36:52,1466655,2020-07-17 13:36:53,1466655,None,None,None,None,122,171,1,294
DA067,HHT,c,1,2020-07-17 13:33:00,1584705,2020-07-17 13:35:21,1584705,2020-07-17 13:38:27,1584705,2020-07-17 13:38:28,1584705,None,None,None,None,141,186,1,328
DA068,HHT,c,1,2020-07-17 13:34:48,1466655,2020-07-17 13:36:53,1466655,2020-07-17 13:37:06,1466655,2020-07-17 13:40:58,1466655,None,None,None,None,125,13,232,370
AA008,HHT,c,1,2020-07-17 13:35:41,1584705,2020-07-17 13:38:28,1584705,2020-07-17 14:05:41,1584705,2020-07-17 14:05:41,1584705,None,None,None,None,167,1633,0,1800
DA070,HHT,c,1,2020-07-17 13:37:33,1466655,2020-07-17 13:40:58,1466655,2020-07-17 13:41:23,1466655,2020-07-17 13:44:04,1466655,None,None,None,None,205,25,161,391
BA003,HHT,c,1,2020-07-17 13:40:53,BA002,2020-07-17 13:40:53,BA002,2020-07-17 13:41:04,BA002,2020-07-17 13:52:48,BA002,None,None,None,None,0,11,704,715
DA072,HHT,c,1,2020-07-17 13:43:27,1466655,2020-07-17 13:44:04,1466655,2020-07-17 13:44:57,1466655,2020-07-17 13:49:37,1466655,None,None,None,None,37,53,280,370
DA074,HHT,c,1,2020-07-17 13:45:03,1466655,2020-07-17 13:49:37,1466655,2020-07-17 13:49:50,1466655,2020-07-17 13:54:00,1466655,None,None,None,None,274,13,250,537
BA004,HHT,c,1,2020-07-17 13:49:26,BA002,2020-07-17 13:52:48,BA002,2020-07-17 13:53:06,BA002,2020-07-17 14:09:53,BA002,None,None,None,None,202,18,1007,1227
DA076,HHT,c,1,2020-07-17 13:51:14,1466655,2020-07-17 13:54:01,1466655,2020-07-17 13:54:03,1466655,2020-07-17 13:58:42,1466655,None,None,None,None,167,2,279,448
DA079,HHT,c,1,2020-07-17 13:53:13,1466655,2020-07-17 13:58:43,1466655,2020-07-17 13:58:49,1466655,2020-07-17 14:01:08,1466655,None,None,None,None,330,6,139,475
DA080,HHT,c,1,2020-07-17 13:54:39,1466655,2020-07-17 14:01:08,1466655,2020-07-17 14:01:11,1466655,2020-07-17 14:03:20,1466655,None,None,None,None,389,3,129,521
DA081,HHT,c,1,2020-07-17 13:55:56,1466655,2020-07-17 14:03:20,1466655,2020-07-17 14:03:24,1466655,2020-07-17 14:05:48,1466655,None,None,None,None,444,4,144,592
DA082,HHT,c,1,2020-07-17 13:57:54,1584705,2020-07-17 14:05:41,1584705,2020-07-17 14:09:28,1584705,2020-07-17 14:09:29,1584705,None,None,None,None,467,227,1,695
DA083,HHT,c,1,2020-07-17 14:02:14,1466655,2020-07-17 14:05:48,1466655,2020-07-17 14:05:53,1466655,2020-07-17 14:12:00,1466655,None,None,None,None,214,5,367,586
DB002,HHT,c,1,2020-07-17 14:03:00,1584705,2020-07-17 14:09:29,1584705,2020-07-17 14:13:42,1584705,2020-07-17 14:13:43,1584705,None,None,None,None,389,253,1,643
DA084,HHT,c,1,2020-07-17 14:03:43,1466655,2020-07-17 14:12:00,1466655,2020-07-17 14:14:13,1466655,2020-07-17 14:14:14,1466655,None,None,None,None,497,133,1,631
DA085,HHT,c,1,2020-07-17 14:05:10,1584705,2020-07-17 14:13:44,1584705,2020-07-17 14:15:19,1584705,2020-07-17 14:15:20,1584705,None,None,None,None,514,95,1,610
AB002,HHT,c,1,2020-07-17 14:06:56,1466655,2020-07-17 14:14:15,1466655,2020-07-17 14:16:15,1466655,2020-07-17 14:16:16,1466655,None,None,None,None,439,120,1,560
DA088,HHT,c,1,2020-07-17 14:09:31,1584705,2020-07-17 14:15:20,1584705,2020-07-17 14:17:03,1584705,2020-07-17 14:17:05,1584705,None,None,None,None,349,103,2,454
DA090,HHT,c,1,2020-07-17 14:10:28,1466655,2020-07-17 14:16:16,1466655,2020-07-17 14:19:11,1466655,2020-07-17 14:19:13,1466655,None,None,None,None,348,175,2,525
DA091,HHT,c,1,2020-07-17 14:10:50,1584705,2020-07-17 14:17:05,1584705,2020-07-17 14:22:34,1584705,2020-07-17 14:22:36,1584705,None,None,None,None,375,329,2,706
FA001,HHT,c,1,2020-07-17 14:11:02,101002,2020-07-17 14:11:02,101002,2020-07-17 14:11:45,101002,2020-07-17 14:11:46,101002,None,None,None,None,0,43,1,44
DA093,HHT,c,1,2020-07-17 14:14:27,1466655,2020-07-17 14:19:14,1466655,2020-07-17 14:19:17,1466655,2020-07-17 14:23:58,1466655,None,None,None,None,287,3,281,571
DA094,HHT,c,1,2020-07-17 14:17:14,1584705,2020-07-17 14:22:36,1584705,2020-07-17 14:24:35,1584705,2020-07-17 14:24:36,1584705,None,None,None,None,322,119,1,442
DA095,HHT,c,1,2020-07-17 14:17:49,1466655,2020-07-17 14:23:58,1466655,2020-07-17 14:26:47,1466655,2020-07-17 14:26:48,1466655,None,None,None,None,369,169,1,539
DA096,HHT,c,1,2020-07-17 14:17:59,1584705,2020-07-17 14:24:36,1584705,2020-07-17 14:26:53,1584705,2020-07-17 14:26:53,1584705,None,None,None,None,397,137,0,534
DA098,HHT,c,1,2020-07-17 14:19:11,1584705,2020-07-17 14:26:54,1584705,2020-07-17 14:30:43,1584705,2020-07-17 14:31:10,1584705,None,None,None,None,463,229,27,719
DA099,HHT,c,1,2020-07-17 14:20:16,1584705,2020-07-17 14:31:10,1584705,2020-07-17 14:31:26,1584705,2020-07-17 14:35:25,1584705,None,None,None,None,654,16,239,909
DB003,HHT,c,1,2020-07-17 14:23:26,1328368,2020-07-17 14:31:22,1328368,2020-07-17 14:31:38,1328368,2020-07-17 14:41:52,1328368,None,None,None,None,476,16,614,1106
AA011,HHT,c,1,2020-07-17 14:23:41,1584705,2020-07-17 14:35:25,1584705,2020-07-17 14:35:50,1584705,2020-07-17 15:13:06,1584705,None,None,None,None,704,25,2236,2965
DA100,HHT,c,1,2020-07-17 14:24:20,1498468,2020-07-17 14:33:46,1498468,2020-07-17 14:34:00,1498468,2020-07-17 14:40:26,1498468,None,None,None,None,566,14,386,966
DA101,HHT,c,1,2020-07-17 14:25:31,1371590,2020-07-17 14:35:30,1371590,2020-07-17 14:35:54,1371590,2020-07-17 14:35:55,1371590,None,None,None,None,599,24,1,624
DB004,HHT,c,1,2020-07-17 14:27:43,1498468,2020-07-17 14:40:27,1498468,2020-07-17 14:40:53,1498468,2020-07-17 14:42:20,1498468,None,None,None,None,764,26,87,877
DA102,HHT,c,1,2020-07-17 14:29:20,1328368,2020-07-17 14:41:52,1328368,2020-07-17 14:42:02,1328368,2020-07-17 14:46:02,1328368,None,None,None,None,752,10,240,1002
FA002,HHT,c,1,2020-07-17 14:30:14,101002,2020-07-17 14:30:14,101002,2020-07-17 14:30:51,101002,2020-07-17 14:30:52,101002,None,None,None,None,0,37,1,38
DA103,HHT,c,1,2020-07-17 14:32:03,1498468,2020-07-17 14:42:20,1498468,2020-07-17 14:42:26,1498468,2020-07-17 14:42:27,1498468,None,None,None,None,617,6,1,624
DA104,HHT,c,1,2020-07-17 14:32:25,1371590,2020-07-17 14:43:17,1371590,2020-07-17 14:43:23,1371590,2020-07-17 14:43:24,1371590,None,None,None,None,652,6,1,659
DA105,HHT,c,1,2020-07-17 14:32:43,1691278,2020-07-17 14:44:23,1691278,None,1691278,None,1691278,None,None,None,None,700,None,None,None
DA106,HHT,c,1,2020-07-17 14:35:36,1498468,2020-07-17 14:44:30,1498468,2020-07-17 14:44:50,1498468,2020-07-17 14:57:21,1498468,None,None,None,None,534,20,751,1305
AA012,HHT,c,1,2020-07-17 14:36:47,1328368,2020-07-17 14:46:02,1328368,2020-07-17 14:46:28,1328368,2020-07-17 14:54:39,1328368,None,None,None,None,555,26,491,1072
DA107,HHT,c,1,2020-07-17 14:39:53,1290675,2020-07-17 14:46:58,1290675,2020-07-17 14:50:10,1290675,2020-07-17 14:50:11,1290675,None,None,None,None,425,192,1,618
DA108,HHT,c,1,2020-07-17 14:40:31,1691278,2020-07-17 14:49:26,1691278,None,1691278,None,1691278,None,None,None,None,535,None,None,None
DA109,HHT,c,1,2020-07-17 14:41:09,1290675,2020-07-17 14:50:11,1290675,2020-07-17 14:50:31,1290675,2020-07-17 15:33:12,1290675,None,None,None,None,542,20,2561,3123
DA110,HHT,c,1,2020-07-17 14:43:57,1371590,2020-07-17 14:51:57,1371590,2020-07-17 14:52:05,1371590,2020-07-17 14:52:06,1371590,None,None,None,None,480,8,1,489
DA111,HHT,c,1,2020-07-17 14:45:31,1691278,2020-07-17 14:53:14,1691278,None,1691278,None,1691278,None,None,None,None,463,None,None,None
DA112,HHT,c,1,2020-07-17 14:47:19,1328368,2020-07-17 14:54:39,1328368,2020-07-17 14:54:52,1328368,2020-07-17 14:59:35,1328368,None,None,None,None,440,13,283,736
DA113,HHT,c,1,2020-07-17 14:50:28,1371590,2020-07-17 14:55:28,1371590,2020-07-17 14:55:33,1371590,2020-07-17 14:55:34,1371590,None,None,None,None,300,5,1,306
DA114,HHT,c,1,2020-07-17 14:52:51,1498468,2020-07-17 14:57:22,1498468,2020-07-17 14:57:28,1498468,2020-07-17 14:57:29,1498468,None,None,None,None,271,6,1,278
DA115,HHT,c,1,2020-07-17 14:56:28,1371590,2020-07-17 14:57:49,1371590,2020-07-17 14:57:53,1371590,2020-07-17 14:57:54,1371590,None,None,None,None,81,4,1,86
FB001,HHT,c,1,2020-07-17 14:56:41,101002,2020-07-17 14:56:41,101002,2020-07-17 14:57:08,101002,2020-07-17 15:29:39,101002,None,None,None,None,0,27,1951,1978
DA116,HHT,c,1,2020-07-17 15:01:35,1691278,2020-07-17 15:01:50,1691278,None,1691278,None,1691278,None,None,None,None,15,None,None,None
DA117,HHT,c,1,2020-07-17 15:02:17,1371590,2020-07-17 15:05:12,1371590,2020-07-17 15:05:23,1371590,2020-07-17 15:05:24,1371590,None,None,None,None,175,11,1,187
AB003,HHT,c,1,2020-07-17 15:04:53,1691278,2020-07-17 15:09:28,1691278,None,1691278,None,1691278,None,None,None,None,275,None,None,None
AB004,HHT,c,1,2020-07-17 15:05:00,1691278,2020-07-17 15:09:45,1691278,None,1691278,None,1691278,None,None,None,None,285,None,None,None
DA118,HHT,c,1,2020-07-17 15:05:38,1498468,2020-07-17 15:08:04,1498468,2020-07-17 15:08:18,1498468,2020-07-17 15:08:19,1498468,None,None,None,None,146,14,1,161
AB005,HHT,c,1,2020-07-17 15:06:03,1691278,2020-07-17 15:09:48,1691278,None,1691278,None,1691278,None,None,None,None,225,None,None,None
DA119,HHT,c,1,2020-07-17 15:07:08,1371590,2020-07-17 15:08:18,1371590,2020-07-17 15:08:25,1371590,2020-07-17 15:08:25,1371590,None,None,None,None,70,7,0,77
AA013,HHT,c,1,2020-07-17 15:07:55,1328368,2020-07-17 15:11:01,1328368,2020-07-17 15:11:17,1328368,2020-07-17 15:58:42,1328368,None,None,None,None,186,16,2845,3047
DA120,HHT,c,1,2020-07-17 15:08:08,1498468,2020-07-17 15:08:28,1498468,2020-07-17 15:08:38,1498468,2020-07-17 15:08:39,1498468,None,None,None,None,20,10,1,31
DA121,HHT,c,1,2020-07-17 15:09:18,1371590,2020-07-17 15:10:25,1371590,2020-07-17 15:10:41,1371590,2020-07-17 15:10:42,1371590,None,None,None,None,67,16,1,84
DA122,HHT,c,1,2020-07-17 15:11:40,1584705,2020-07-17 15:13:07,1584705,2020-07-17 15:13:18,1584705,2020-07-17 15:18:23,1584705,None,None,None,None,87,11,305,403
DA123,HHT,c,1,2020-07-17 15:12:25,1691278,2020-07-17 15:17:53,1691278,None,1691278,None,1691278,None,None,None,None,328,None,None,None
DA124,HHT,c,1,2020-07-17 15:12:35,1584705,2020-07-17 15:18:23,1584705,2020-07-17 15:18:37,1584705,2020-07-17 15:23:14,1584705,None,None,None,None,348,14,277,639
AA014,HHT,c,1,2020-07-17 15:13:27,1584705,2020-07-17 15:23:15,1584705,2020-07-17 15:23:39,1584705,2020-07-17 15:30:58,1584705,None,None,None,None,588,24,439,1051
AA015,HHT,c,1,2020-07-17 15:14:48,1691278,2020-07-17 15:25:09,1691278,None,1691278,None,1691278,None,None,None,None,621,None,None,None
DA125,HHT,c,1,2020-07-17 15:19:17,1498468,2020-07-17 15:29:58,1498468,2020-07-17 15:30:06,1498468,2020-07-17 15:30:06,1498468,None,None,None,None,641,8,0,649
BA005,HHT,c,1,2020-07-17 15:19:50,BA001,2020-07-17 15:19:50,BA001,2020-07-17 15:34:34,BA001,2020-07-17 15:34:35,BA001,None,None,None,None,0,884,1,885
DA126,HHT,c,1,2020-07-17 15:20:20,1371590,2020-07-17 15:30:18,1371590,2020-07-17 15:30:25,1371590,2020-07-17 15:30:26,1371590,None,None,None,None,598,7,1,606
AA016,HHT,c,1,2020-07-17 15:20:50,1584705,2020-07-17 15:30:58,1584705,2020-07-17 15:31:21,1584705,2020-07-17 15:50:45,1584705,None,None,None,None,608,23,1164,1795
DA127,HHT,c,1,2020-07-17 15:23:41,1371590,2020-07-17 15:32:31,1371590,2020-07-17 15:32:42,1371590,2020-07-17 15:32:43,1371590,None,None,None,None,530,11,1,542
DA128,HHT,c,1,2020-07-17 15:25:44,1498468,2020-07-17 15:32:41,1498468,2020-07-17 15:32:51,1498468,2020-07-17 15:32:51,1498468,None,None,None,None,417,10,0,427
DA129,HHT,c,1,2020-07-17 15:26:48,1691278,2020-07-17 15:32:49,1691278,None,1691278,None,1691278,None,None,None,None,361,None,None,None
DA130,HHT,c,1,2020-07-17 15:28:24,1290675,2020-07-17 15:33:12,1290675,2020-07-17 15:33:28,1290675,2020-07-17 15:35:10,1290675,None,None,None,None,288,16,102,406
AA017,HHT,c,1,2020-07-17 15:28:40,1691278,2020-07-17 15:37:11,1691278,None,1691278,None,1691278,None,None,None,None,511,None,None,None
FA003,HHT,c,1,2020-07-17 15:29:01,101003,2020-07-17 15:29:02,101003,2020-07-17 15:29:24,101003,2020-07-17 15:29:25,101003,None,None,None,None,1,22,1,24
DA131,HHT,c,1,2020-07-17 15:29:12,1371590,2020-07-17 15:34:10,1371590,2020-07-17 15:34:16,1371590,2020-07-17 15:34:17,1371590,None,None,None,None,298,6,1,305
DA132,HHT,c,1,2020-07-17 15:29:23,1290675,2020-07-17 15:35:10,1290675,2020-07-17 15:35:16,1290675,2020-07-17 15:36:49,1290675,None,None,None,None,347,6,93,446
DA133,HHT,c,1,2020-07-17 15:29:32,1290675,2020-07-17 15:36:50,1290675,2020-07-17 15:37:02,1290675,2020-07-17 15:40:55,1290675,None,None,None,None,438,12,233,683
DA134,HHT,c,1,2020-07-17 15:29:43,1290675,2020-07-17 15:40:55,1290675,2020-07-17 15:41:00,1290675,2020-07-17 15:43:02,1290675,None,None,None,None,672,5,122,799
AA018,HHT,c,1,2020-07-17 15:32:06,1691278,2020-07-17 15:45:28,1691278,None,1691278,None,1691278,None,None,None,None,802,None,None,None
DA135,HHT,c,1,2020-07-17 15:32:46,1290675,2020-07-17 15:43:02,1290675,2020-07-17 15:43:11,1290675,2020-07-17 15:43:48,1290675,None,None,None,None,616,9,37,662
DA136,HHT,c,1,2020-07-17 15:34:43,1290675,2020-07-17 15:43:49,1290675,2020-07-17 15:43:53,1290675,2020-07-17 15:45:33,1290675,None,None,None,None,546,4,100,650
DA137,HHT,c,1,2020-07-17 15:34:51,1498468,2020-07-17 15:44:53,1498468,2020-07-17 15:45:09,1498468,2020-07-17 15:45:09,1498468,None,None,None,None,602,16,0,618
DA138,HHT,c,1,2020-07-17 15:35:35,1290675,2020-07-17 15:45:34,1290675,2020-07-17 15:45:38,1290675,2020-07-17 15:47:10,1290675,None,None,None,None,599,4,92,695
DA139,HHT,c,1,2020-07-17 15:37:52,1498468,2020-07-17 15:46:53,1498468,2020-07-17 15:47:11,1498468,2020-07-17 15:47:12,1498468,None,None,None,None,541,18,1,560
DA140,HHT,c,1,2020-07-17 15:38:38,1290675,2020-07-17 15:47:10,1290675,2020-07-17 15:47:16,1290675,2020-07-17 15:48:40,1290675,None,None,None,None,512,6,84,602
DB005,HHT,c,1,2020-07-17 15:40:41,1290675,2020-07-17 15:48:41,1290675,2020-07-17 15:48:50,1290675,2020-07-17 15:50:28,1290675,None,None,None,None,480,9,98,587
AA019,HHT,c,1,2020-07-17 15:42:42,1584705,2020-07-17 15:50:46,1584705,2020-07-17 15:51:12,1584705,2020-07-17 15:53:38,1584705,None,None,None,None,484,26,146,656
AB006,HHT,c,1,2020-07-17 15:49:46,1584705,2020-07-17 15:53:38,1584705,2020-07-17 15:53:58,1584705,2020-07-17 16:01:26,1584705,None,None,None,None,232,20,448,700
DA141,HHT,c,1,2020-07-17 15:49:55,1328368,2020-07-17 15:58:42,1328368,2020-07-17 15:58:58,1328368,2020-07-17 16:00:59,1328368,None,None,None,None,527,16,121,664
DA142,HHT,c,1,2020-07-17 15:50:38,1328368,2020-07-17 16:00:59,1328368,2020-07-17 16:01:12,1328368,2020-07-17 16:05:21,1328368,None,None,None,None,621,13,249,883
DA143,HHT,c,1,2020-07-17 15:51:07,1584705,2020-07-17 16:01:26,1584705,2020-07-17 16:01:43,1584705,2020-07-17 16:08:47,1584705,None,None,None,None,619,17,424,1060
DA144,HHT,c,1,2020-07-17 15:51:54,1290675,2020-07-17 16:02:20,1290675,2020-07-17 16:02:31,1290675,2020-07-17 16:04:38,1290675,None,None,None,None,626,11,127,764
DA145,HHT,c,1,2020-07-17 15:56:50,1498468,2020-07-17 16:03:45,1498468,2020-07-17 16:03:55,1498468,2020-07-17 16:04:54,1498468,None,None,None,None,415,10,59,484
DA146,HHT,c,1,2020-07-17 15:58:41,1290675,2020-07-17 16:04:38,1290675,2020-07-17 16:04:45,1290675,2020-07-17 16:05:57,1290675,None,None,None,None,357,7,72,436
