RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T12:04:26
End datetime:2020-09-05T12:04:26
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DB002,DB,002,HHT,c,1,2020-09-05 10:07:25,1461565,2020-09-05 10:07:26,1461565,2020-09-05 10:08:43,1461565,2020-09-05 10:13:38,1461565,None,None,None,None,1,77,295,373
DA003,DA,003,HHT,c,1,2020-09-05 10:15:29,1466655,2020-09-05 10:15:29,1466655,2020-09-05 10:18:33,1466655,2020-09-05 10:18:34,1466655,None,None,None,None,0,184,1,185
DA004,DA,004,HHT,c,1,2020-09-05 10:17:25,1461565,2020-09-05 10:17:25,1461565,2020-09-05 10:17:50,1461565,2020-09-05 10:21:37,1461565,None,None,None,None,0,25,227,252
AA001,AA,001,HHT,c,1,2020-09-05 10:19:59,1466655,2020-09-05 10:19:59,1466655,2020-09-05 10:20:17,1466655,2020-09-05 10:27:32,1466655,None,None,None,None,0,18,435,453
DA005,DA,005,HHT,c,1,2020-09-05 10:21:14,1691278,2020-09-05 10:21:14,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
AA002,AA,002,HHT,c,1,2020-09-05 10:23:14,1461565,2020-09-05 10:23:15,1461565,2020-09-05 10:26:14,1461565,2020-09-05 10:51:52,1461565,None,None,None,None,1,179,1538,1718
DA007,DA,007,HHT,c,1,2020-09-05 10:27:38,1498468,2020-09-05 10:27:38,1498468,2020-09-05 10:27:59,1498468,2020-09-05 10:28:00,1498468,None,None,None,None,0,21,1,22
DA008,DA,008,HHT,c,1,2020-09-05 10:30:35,1466655,2020-09-05 10:30:35,1466655,2020-09-05 10:30:42,1466655,2020-09-05 10:34:10,1466655,None,None,None,None,0,7,208,215
DA010,DA,010,HHT,c,1,2020-09-05 10:37:02,1498468,2020-09-05 10:37:02,1498468,2020-09-05 10:37:10,1498468,2020-09-05 10:37:11,1498468,None,None,None,None,0,8,1,9
DA011,DA,011,HHT,c,1,2020-09-05 10:37:19,1691278,2020-09-05 10:37:20,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DA012,DA,012,HHT,c,1,2020-09-05 10:38:50,1466655,2020-09-05 10:38:50,1466655,2020-09-05 10:38:55,1466655,2020-09-05 10:45:11,1466655,None,None,None,None,0,5,376,381
DA014,DA,014,HHT,c,1,2020-09-05 10:40:33,1498468,2020-09-05 10:40:47,1498468,2020-09-05 10:41:16,1498468,2020-09-05 10:43:02,1498468,None,None,None,None,14,29,106,149
DA015,DA,015,HHT,c,1,2020-09-05 10:43:33,1691278,2020-09-05 10:43:33,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA016,DA,016,HHT,c,1,2020-09-05 10:43:50,1498468,2020-09-05 10:43:50,1498468,2020-09-05 10:43:56,1498468,2020-09-05 10:46:01,1498468,None,None,None,None,0,6,125,131
DA017,DA,017,HHT,c,1,2020-09-05 10:45:13,1498468,2020-09-05 10:46:02,1498468,2020-09-05 10:46:15,1498468,2020-09-05 10:52:40,1498468,None,None,None,None,49,13,385,447
DA018,DA,018,HHT,c,1,2020-09-05 10:45:22,1466655,2020-09-05 10:46:18,1466655,2020-09-05 10:46:21,1466655,2020-09-05 10:52:15,1466655,None,None,None,None,56,3,354,413
DA020,DA,020,HHT,c,1,2020-09-05 10:48:50,1691278,2020-09-05 10:48:51,1691278,None,1691278,None,1691278,None,None,None,None,1,None,None,None
DB003,DB,003,HHT,c,1,2020-09-05 10:50:14,1461565,2020-09-05 10:51:53,1461565,2020-09-05 10:52:16,1461565,2020-09-05 11:00:58,1461565,None,None,None,None,99,23,522,644
DB004,DB,004,HHT,c,1,2020-09-05 10:50:57,1498468,2020-09-05 10:52:41,1498468,2020-09-05 10:52:47,1498468,2020-09-05 10:56:22,1498468,None,None,None,None,104,6,215,325
DA021,DA,021,HHT,c,1,2020-09-05 10:52:52,1466655,2020-09-05 10:53:12,1466655,2020-09-05 10:53:14,1466655,2020-09-05 10:57:47,1466655,None,None,None,None,20,2,273,295
AB001,AB,001,HHT,c,1,2020-09-05 10:53:47,1691278,2020-09-05 10:54:04,1691278,2020-09-05 10:54:09,1691278,2020-09-05 10:59:45,1691278,None,None,None,None,17,5,336,358
DA022,DA,022,HHT,c,1,2020-09-05 10:56:00,1498468,2020-09-05 10:56:23,1498468,2020-09-05 10:56:27,1498468,2020-09-05 10:59:34,1498468,None,None,None,None,23,4,187,214
FB001,FB,001,HHT,c,1,2020-09-05 10:56:49,101003,2020-09-05 10:56:49,101003,2020-09-05 11:27:56,101003,2020-09-05 11:27:57,101003,None,None,None,None,0,1867,1,1868
AB002,AB,002,HHT,c,1,2020-09-05 10:57:55,1466655,2020-09-05 10:58:27,1466655,2020-09-05 10:58:30,1466655,2020-09-05 11:01:37,1466655,None,None,None,None,32,3,187,222
DA023,DA,023,HHT,c,1,2020-09-05 11:00:03,1498468,2020-09-05 11:00:19,1498468,2020-09-05 11:04:32,1498468,2020-09-05 11:11:08,1498468,None,None,None,None,16,253,396,665
DA025,DA,025,HHT,c,1,2020-09-05 11:01:28,1461565,2020-09-05 11:02:06,1461565,2020-09-05 11:02:17,1461565,2020-09-05 11:10:50,1461565,None,None,None,None,38,11,513,562
DA026,DA,026,HHT,c,1,2020-09-05 11:01:59,1691278,2020-09-05 11:02:17,1691278,None,1691278,None,1691278,None,None,None,None,18,None,None,None
DA028,DA,028,HHT,c,1,2020-09-05 11:09:53,1461565,2020-09-05 11:10:51,1461565,2020-09-05 11:11:18,1461565,2020-09-05 11:18:33,1461565,None,None,None,None,58,27,435,520
DA030,DA,030,HHT,c,1,2020-09-05 11:12:24,1691278,2020-09-05 11:15:47,1691278,None,1691278,None,1691278,None,None,None,None,203,None,None,None
AA003,AA,003,HHT,c,1,2020-09-05 11:13:54,1461565,2020-09-05 11:18:34,1461565,2020-09-05 11:18:51,1461565,2020-09-05 11:46:10,1461565,None,None,None,None,280,17,1639,1936
DA032,DA,032,HHT,c,1,2020-09-05 11:16:04,1466655,2020-09-05 11:18:48,1466655,2020-09-05 11:19:13,1466655,2020-09-05 11:25:07,1466655,None,None,None,None,164,25,354,543
DA033,DA,033,HHT,c,1,2020-09-05 11:22:07,1498468,2020-09-05 11:22:07,1498468,2020-09-05 11:22:25,1498468,2020-09-05 11:29:28,1498468,None,None,None,None,0,18,423,441
BA001,BA,001,HHT,c,1,2020-09-05 11:22:13,BA002,2020-09-05 11:22:13,BA002,2020-09-05 11:27:05,BA002,2020-09-05 11:27:06,BA002,None,None,None,None,0,292,1,293
DA034,DA,034,HHT,c,1,2020-09-05 11:22:33,1691278,2020-09-05 11:22:33,1691278,2020-09-05 11:22:53,1691278,2020-09-05 11:34:35,1691278,None,None,None,None,0,20,702,722
DB005,DB,005,HHT,c,1,2020-09-05 11:22:51,1466655,2020-09-05 11:25:08,1466655,2020-09-05 11:25:26,1466655,2020-09-05 11:29:19,1466655,None,None,None,None,137,18,233,388
DB006,DB,006,HHT,c,1,2020-09-05 11:25:38,1456755,2020-09-05 11:28:14,1456755,2020-09-05 11:28:22,1456755,2020-09-05 11:32:28,1456755,None,None,None,None,156,8,246,410
AA004,AA,004,HHT,c,1,2020-09-05 11:25:51,1466655,2020-09-05 11:29:19,1466655,2020-09-05 11:30:04,1466655,2020-09-05 11:46:55,1466655,None,None,None,None,208,45,1011,1264
DA036,DA,036,HHT,c,1,2020-09-05 11:26:05,1498468,2020-09-05 11:29:28,1498468,2020-09-05 11:29:48,1498468,2020-09-05 11:31:29,1498468,None,None,None,None,203,20,101,324
AA005,AA,005,HHT,c,1,2020-09-05 11:30:28,1691278,2020-09-05 11:34:35,1691278,None,1691278,None,1691278,None,None,None,None,247,None,None,None
DA038,DA,038,HHT,c,1,2020-09-05 11:32:14,1498468,2020-09-05 11:32:15,1498468,2020-09-05 11:32:31,1498468,2020-09-05 11:34:38,1498468,None,None,None,None,1,16,127,144
DA039,DA,039,HHT,c,1,2020-09-05 11:32:23,1456755,2020-09-05 11:32:29,1456755,None,1456755,None,1456755,None,None,None,None,6,None,None,None
DA040,DA,040,HHT,c,1,2020-09-05 11:37:47,1498468,2020-09-05 11:37:47,1498468,2020-09-05 11:38:01,1498468,2020-09-05 11:38:01,1498468,None,None,None,None,0,14,0,14
DB007,DB,007,HHT,c,1,2020-09-05 11:42:14,1456755,2020-09-05 11:42:15,1456755,2020-09-05 11:45:12,1456755,2020-09-05 11:45:14,1456755,None,None,None,None,1,177,2,180
AA006,AA,006,HHT,c,1,2020-09-05 11:42:52,1691278,2020-09-05 11:42:52,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DB008,DB,008,HHT,c,1,2020-09-05 11:42:58,1498468,2020-09-05 11:42:58,1498468,2020-09-05 11:43:23,1498468,2020-09-05 11:45:32,1498468,None,None,None,None,0,25,129,154
DA041,DA,041,HHT,c,1,2020-09-05 11:43:15,1456755,2020-09-05 11:45:14,1456755,2020-09-05 11:46:11,1456755,2020-09-05 11:46:13,1456755,None,None,None,None,119,57,2,178
DA042,DA,042,HHT,c,1,2020-09-05 11:43:39,1498468,2020-09-05 11:45:32,1498468,2020-09-05 11:45:41,1498468,2020-09-05 11:45:41,1498468,None,None,None,None,113,9,0,122
DA043,DA,043,HHT,c,1,2020-09-05 11:45:05,1461565,2020-09-05 11:46:11,1461565,2020-09-05 11:46:38,1461565,2020-09-05 12:15:57,1461565,None,None,None,None,66,27,1759,1852
DA044,DA,044,HHT,c,1,2020-09-05 11:45:49,1498468,2020-09-05 11:46:50,1498468,2020-09-05 11:46:51,1498468,2020-09-05 11:50:10,1498468,None,None,None,None,61,1,199,261
DA045,DA,045,HHT,c,1,2020-09-05 11:47:49,1456755,2020-09-05 11:47:53,1456755,2020-09-05 11:48:08,1456755,2020-09-05 12:08:55,1456755,None,None,None,None,4,15,1247,1266
DA046,DA,046,HHT,c,1,2020-09-05 11:49:14,1498468,2020-09-05 11:50:10,1498468,2020-09-05 11:50:22,1498468,2020-09-05 11:50:23,1498468,None,None,None,None,56,12,1,69
DB009,DB,009,HHT,c,1,2020-09-05 11:51:37,1466655,2020-09-05 11:51:37,1466655,2020-09-05 11:51:53,1466655,2020-09-05 11:56:11,1466655,None,None,None,None,0,16,258,274
DA047,DA,047,HHT,c,1,2020-09-05 11:52:19,1498468,2020-09-05 11:52:28,1498468,2020-09-05 11:52:32,1498468,2020-09-05 11:52:33,1498468,None,None,None,None,9,4,1,14
DA048,DA,048,HHT,c,1,2020-09-05 11:53:04,1691278,2020-09-05 11:53:59,1691278,None,1691278,None,1691278,None,None,None,None,55,None,None,None
DA049,DA,049,HHT,c,1,2020-09-05 11:54:39,1498468,2020-09-05 11:56:01,1498468,2020-09-05 11:56:14,1498468,2020-09-05 12:02:05,1498468,None,None,None,None,82,13,351,446
DA050,DA,050,HHT,c,1,2020-09-05 11:57:49,1466655,2020-09-05 11:58:22,1466655,2020-09-05 11:58:54,1466655,2020-09-05 12:14:57,1466655,None,None,None,None,33,32,963,1028
DA051,DA,051,HHT,c,1,2020-09-05 11:57:57,1691278,2020-09-05 12:02:28,1691278,2020-09-05 12:09:11,1691278,2020-09-05 12:15:28,1691278,None,None,None,None,271,403,377,1051
DA052,DA,052,HHT,c,1,2020-09-05 11:58:03,1456755,2020-09-05 12:09:05,1456755,2020-09-05 12:09:23,1456755,2020-09-05 12:15:00,1456755,None,None,None,None,662,18,337,1017
DA053,DA,053,HHT,c,1,2020-09-05 11:58:14,1498468,2020-09-05 12:11:47,1498468,2020-09-05 12:12:07,1498468,2020-09-05 12:13:41,1498468,None,None,None,None,813,20,94,927
DA054,DA,054,HHT,c,1,2020-09-05 11:59:38,1498468,2020-09-05 12:13:41,1498468,2020-09-05 12:13:44,1498468,2020-09-05 12:15:14,1498468,None,None,None,None,843,3,90,936
DA055,DA,055,HHT,c,1,2020-09-05 12:00:34,1498468,2020-09-05 12:15:14,1498468,2020-09-05 12:15:26,1498468,2020-09-05 12:20:30,1498468,None,None,None,None,880,12,304,1196
DA056,DA,056,HHT,c,1,2020-09-05 12:01:28,1691278,2020-09-05 12:15:28,1691278,None,1691278,None,1691278,None,None,None,None,840,None,None,None
AA007,AA,007,HHT,c,1,2020-09-05 12:02:15,1466655,2020-09-05 12:16:31,1466655,2020-09-05 12:16:43,1466655,2020-09-05 12:20:33,1466655,None,None,None,None,856,12,230,1098
DA057,DA,057,HHT,c,1,2020-09-05 12:03:07,1456755,2020-09-05 12:15:56,1456755,2020-09-05 12:18:41,1456755,2020-09-05 12:18:42,1456755,None,None,None,None,769,165,1,935
DA058,DA,058,HHT,c,1,2020-09-05 12:03:21,1290675,2020-09-05 12:16:48,1290675,2020-09-05 12:17:14,1290675,2020-09-05 12:19:49,1290675,None,None,None,None,807,26,155,988
